long_East,lat_North,topography, MOLArange,  planet_rad, c,A,  Ephermis Time,            UTC,          Orbit
322.45008,-15.60240,     199.59, 378008.99,  3394342.28,2,0, -10735462.47838,1999-08-30T05:54:33.339, 12132
322.44940,-15.59730,     183.89, 378026.76,  3394327.30,1,0, -10735462.37838,1999-08-30T05:54:33.439, 12132
322.44871,-15.59220,     179.37, 378033.32,  3394323.50,1,0, -10735462.27838,1999-08-30T05:54:33.539, 12132
322.44733,-15.58200,     167.88, 378048.94,  3394313.44,1,0, -10735462.07837,1999-08-30T05:54:33.739, 12132
322.44664,-15.57690,     164.68, 378054.20,  3394310.96,1,0, -10735461.97836,1999-08-30T05:54:33.839, 12132
322.44595,-15.57180,     171.06, 378049.88,  3394318.06,1,0, -10735461.87836,1999-08-30T05:54:33.939, 12132
322.44526,-15.56670,     186.56, 378036.46,  3394334.27,1,0, -10735461.77836,1999-08-30T05:54:34.039, 12132
322.44458,-15.56160,     199.06, 378026.02,  3394347.49,1,0, -10735461.67835,1999-08-30T05:54:34.139, 12132
322.44389,-15.55650,     200.61, 378026.54,  3394349.76,1,0, -10735461.57835,1999-08-30T05:54:34.239, 12132
322.44320,-15.55130,     200.24, 378028.98,  3394350.10,1,0, -10735461.47835,1999-08-30T05:54:34.339, 12132
322.44251,-15.54620,     193.01, 378038.27,  3394343.59,1,0, -10735461.37834,1999-08-30T05:54:34.439, 12132
322.44185,-15.54110,     183.92, 378049.40,  3394335.22,1,0, -10735461.27834,1999-08-30T05:54:34.539, 12132
322.44117,-15.53600,     194.04, 378041.36,  3394346.05,1,0, -10735461.17834,1999-08-30T05:54:34.639, 12132
322.44049,-15.53090,     205.79, 378031.67,  3394358.51,1,0, -10735461.07833,1999-08-30T05:54:34.739, 12132
322.43981,-15.52580,     222.98, 378016.55,  3394376.41,1,0, -10735460.97833,1999-08-30T05:54:34.839, 12132
322.43914,-15.52070,     225.79, 378015.81,  3394379.93,1,0, -10735460.87832,1999-08-30T05:54:34.939, 12132
322.43846,-15.51560,     207.23, 378036.47,  3394362.08,1,0, -10735460.77832,1999-08-30T05:54:35.039, 12132
322.43778,-15.51050,     196.09, 378049.66,  3394351.65,1,0, -10735460.67832,1999-08-30T05:54:35.139, 12132
322.43711,-15.50530,     187.51, 378060.32,  3394343.78,1,0, -10735460.57831,1999-08-30T05:54:35.239, 12132
322.43643,-15.50020,     168.15, 378081.75,  3394325.12,1,0, -10735460.47831,1999-08-30T05:54:35.339, 12132
322.43575,-15.49510,     156.27, 378095.70,  3394313.96,2,0, -10735460.37830,1999-08-30T05:54:35.439, 12132
322.43507,-15.49000,     149.24, 378104.79,  3394307.64,1,0, -10735460.27830,1999-08-30T05:54:35.539, 12132
322.43440,-15.48490,     157.77, 378098.33,  3394316.88,1,0, -10735460.17830,1999-08-30T05:54:35.639, 12132
322.43372,-15.47980,     160.48, 378097.71,  3394320.29,1,0, -10735460.07829,1999-08-30T05:54:35.739, 12132
322.43304,-15.47470,     156.67, 378103.61,  3394317.19,1,0, -10735459.97829,1999-08-30T05:54:35.839, 12132
322.43236,-15.46960,     155.33, 378107.02,  3394316.56,1,0, -10735459.87829,1999-08-30T05:54:35.939, 12132
322.43169,-15.46450,     166.96, 378097.45,  3394328.91,1,0, -10735459.77828,1999-08-30T05:54:36.039, 12132
322.43101,-15.45930,     180.68, 378085.79,  3394343.34,2,0, -10735459.67828,1999-08-30T05:54:36.139, 12132
322.43033,-15.45420,     202.23, 378066.30,  3394365.60,1,0, -10735459.57827,1999-08-30T05:54:36.239, 12132
322.42966,-15.44910,     209.45, 378061.16,  3394373.53,1,0, -10735459.47827,1999-08-30T05:54:36.339, 12132
322.42898,-15.44400,     213.36, 378059.33,  3394378.15,1,0, -10735459.37827,1999-08-30T05:54:36.439, 12132
322.42830,-15.43890,     210.64, 378064.12,  3394376.13,1,0, -10735459.27826,1999-08-30T05:54:36.539, 12132
322.42763,-15.43380,     211.34, 378065.52,  3394377.53,1,0, -10735459.17826,1999-08-30T05:54:36.639, 12132
322.42695,-15.42870,     203.49, 378075.44,  3394370.38,1,0, -10735459.07826,1999-08-30T05:54:36.739, 12132
322.42627,-15.42360,     200.77, 378080.24,  3394368.36,1,0, -10735458.97825,1999-08-30T05:54:36.839, 12132
322.42559,-15.41850,     189.57, 378093.51,  3394357.87,1,0, -10735458.87825,1999-08-30T05:54:36.939, 12132
322.42492,-15.41340,     182.00, 378103.15,  3394351.00,1,0, -10735458.77824,1999-08-30T05:54:37.039, 12132
322.42424,-15.40820,     179.17, 378108.06,  3394348.87,1,0, -10735458.67824,1999-08-30T05:54:37.139, 12132
322.42356,-15.40310,     179.48, 378109.83,  3394349.88,1,0, -10735458.57824,1999-08-30T05:54:37.239, 12132
322.42289,-15.39800,     176.30, 378115.09,  3394347.41,1,0, -10735458.47823,1999-08-30T05:54:37.339, 12132
322.42221,-15.39290,     177.61, 378115.86,  3394349.42,1,0, -10735458.37823,1999-08-30T05:54:37.439, 12132
322.42153,-15.38780,     175.87, 378119.69,  3394348.38,1,0, -10735458.27823,1999-08-30T05:54:37.539, 12132
322.42086,-15.38270,     174.24, 378123.41,  3394347.45,1,0, -10735458.17822,1999-08-30T05:54:37.639, 12132
322.42018,-15.37760,     168.15, 378131.56,  3394342.07,1,0, -10735458.07822,1999-08-30T05:54:37.739, 12132
322.41950,-15.37250,     160.78, 378141.01,  3394335.40,1,0, -10735457.97821,1999-08-30T05:54:37.839, 12132
322.41882,-15.36740,     150.47, 378153.41,  3394325.79,1,0, -10735457.87821,1999-08-30T05:54:37.939, 12132
322.41815,-15.36220,     141.41, 378164.54,  3394317.43,1,0, -10735457.77821,1999-08-30T05:54:38.039, 12132
322.41747,-15.35710,     131.35, 378176.68,  3394308.08,1,0, -10735457.67820,1999-08-30T05:54:38.139, 12132
322.41679,-15.35200,     131.92, 378178.19,  3394309.35,1,0, -10735457.57820,1999-08-30T05:54:38.239, 12132
322.41612,-15.34690,     122.49, 378189.70,  3394300.62,1,0, -10735457.47819,1999-08-30T05:54:38.339, 12132
322.41544,-15.34180,     120.22, 378194.06,  3394299.05,1,0, -10735457.37819,1999-08-30T05:54:38.439, 12132
322.41407,-15.33160,     116.12, 378202.32,  3394296.35,1,0, -10735457.17818,1999-08-30T05:54:38.639, 12132
322.41339,-15.32640,     114.50, 378206.03,  3394295.42,1,0, -10735457.07818,1999-08-30T05:54:38.739, 12132
322.41270,-15.32130,     113.84, 378208.77,  3394295.46,1,0, -10735456.97818,1999-08-30T05:54:38.839, 12132
322.41202,-15.31620,     108.13, 378216.58,  3394290.44,1,0, -10735456.87817,1999-08-30T05:54:38.939, 12132
322.41134,-15.31110,     105.04, 378221.75,  3394288.05,1,0, -10735456.77817,1999-08-30T05:54:39.039, 12132
322.41065,-15.30600,      98.27, 378230.60,  3394281.98,1,0, -10735456.67817,1999-08-30T05:54:39.139, 12132
322.40997,-15.30090,      86.73, 378244.25,  3394271.13,1,0, -10735456.57816,1999-08-30T05:54:39.239, 12132
322.40929,-15.29580,      85.62, 378247.44,  3394270.72,1,0, -10735456.47816,1999-08-30T05:54:39.339, 12132
322.40860,-15.29060,      84.15, 378251.00,  3394269.94,1,0, -10735456.37815,1999-08-30T05:54:39.439, 12132
322.40792,-15.28550,      83.65, 378253.59,  3394270.14,1,0, -10735456.27815,1999-08-30T05:54:39.539, 12132
322.40724,-15.28040,      83.22, 378256.10,  3394270.40,1,0, -10735456.17815,1999-08-30T05:54:39.639, 12132
322.40656,-15.27530,      81.02, 378260.38,  3394268.90,1,0, -10735456.07814,1999-08-30T05:54:39.739, 12132
322.40587,-15.27020,      81.44, 378262.05,  3394270.01,1,0, -10735455.97814,1999-08-30T05:54:39.839, 12132
322.40519,-15.26510,      80.92, 378264.65,  3394270.19,1,0, -10735455.87813,1999-08-30T05:54:39.939, 12132
322.40451,-15.25990,      76.34, 378271.33,  3394266.31,1,0, -10735455.77813,1999-08-30T05:54:40.039, 12132
322.40382,-15.25480,      73.45, 378276.32,  3394264.11,1,0, -10735455.67813,1999-08-30T05:54:40.139, 12132
322.40314,-15.24970,      74.96, 378276.90,  3394266.32,1,0, -10735455.57812,1999-08-30T05:54:40.239, 12132
322.40177,-15.23950,      68.10, 378287.92,  3394260.85,1,0, -10735455.37812,1999-08-30T05:54:40.439, 12132
322.40109,-15.23440,      63.85, 378294.27,  3394257.28,1,0, -10735455.27811,1999-08-30T05:54:40.539, 12132
322.40041,-15.22930,      63.62, 378296.59,  3394257.74,1,0, -10735455.17811,1999-08-30T05:54:40.639, 12132
322.39973,-15.22410,      62.01, 378300.28,  3394256.82,1,0, -10735455.07810,1999-08-30T05:54:40.739, 12132
322.39905,-15.21900,      60.05, 378304.34,  3394255.55,1,0, -10735454.97810,1999-08-30T05:54:40.839, 12132
322.39836,-15.21390,      44.51, 378321.99,  3394240.70,1,0, -10735454.87810,1999-08-30T05:54:40.939, 12132
322.39768,-15.20880,      30.40, 378338.21,  3394227.27,1,0, -10735454.77809,1999-08-30T05:54:41.039, 12132
322.39700,-15.20370,      26.04, 378344.64,  3394223.60,1,0, -10735454.67809,1999-08-30T05:54:41.139, 12132
322.39631,-15.19860,      28.85, 378343.92,  3394227.10,1,0, -10735454.57809,1999-08-30T05:54:41.239, 12132
322.39563,-15.19340,      27.01, 378347.85,  3394225.95,2,0, -10735454.47808,1999-08-30T05:54:41.339, 12132
322.39495,-15.18830,      32.94, 378344.02,  3394232.57,2,0, -10735454.37808,1999-08-30T05:54:41.439, 12132
322.39427,-15.18320,      49.49, 378329.57,  3394249.80,1,0, -10735454.27807,1999-08-30T05:54:41.539, 12132
322.39358,-15.17810,      43.40, 378337.77,  3394244.40,1,0, -10735454.17807,1999-08-30T05:54:41.639, 12132
322.39290,-15.17300,      47.62, 378335.64,  3394249.31,1,0, -10735454.07807,1999-08-30T05:54:41.739, 12132
322.39222,-15.16790,      36.52, 378348.84,  3394238.90,2,0, -10735453.97806,1999-08-30T05:54:41.839, 12132
322.39154,-15.16280,      33.54, 378353.92,  3394236.61,1,0, -10735453.87806,1999-08-30T05:54:41.939, 12132
322.39085,-15.15760,      35.33, 378354.23,  3394239.08,1,0, -10735453.77806,1999-08-30T05:54:42.039, 12132
322.39017,-15.15250,      23.99, 378367.66,  3394228.43,1,0, -10735453.67805,1999-08-30T05:54:42.139, 12132
322.38949,-15.14740,      20.43, 378373.30,  3394225.56,1,0, -10735453.57805,1999-08-30T05:54:42.239, 12132
322.38880,-15.14230,       6.68, 378389.15,  3394212.50,1,0, -10735453.47804,1999-08-30T05:54:42.339, 12132
322.38812,-15.13720,       0.76, 378397.16,  3394207.27,1,0, -10735453.37804,1999-08-30T05:54:42.439, 12132
322.38674,-15.12700,      -6.11, 378408.23,  3394201.76,1,0, -10735453.17856,1999-08-30T05:54:42.639, 12132
322.38605,-15.12190,     -15.53, 378419.74,  3394193.02,1,0, -10735453.07856,1999-08-30T05:54:42.739, 12132
322.38535,-15.11670,     -16.97, 378423.29,  3394192.26,1,0, -10735452.97856,1999-08-30T05:54:42.839, 12132
322.38466,-15.11160,     -24.54, 378432.96,  3394185.37,2,0, -10735452.87855,1999-08-30T05:54:42.939, 12132
322.38397,-15.10650,     -14.70, 378425.22,  3394195.89,2,0, -10735452.77855,1999-08-30T05:54:43.039, 12132
322.38328,-15.10140,     -20.77, 378433.39,  3394190.50,1,0, -10735452.67854,1999-08-30T05:54:43.139, 12132
322.38259,-15.09630,     -21.41, 378436.14,  3394190.54,1,0, -10735452.57854,1999-08-30T05:54:43.239, 12132
322.38190,-15.09120,     -24.94, 378441.77,  3394187.69,1,0, -10735452.47854,1999-08-30T05:54:43.339, 12132
322.38121,-15.08600,     -20.52, 378439.47,  3394192.79,1,0, -10735452.37853,1999-08-30T05:54:43.439, 12132
322.38052,-15.08090,     -22.69, 378443.72,  3394191.30,1,0, -10735452.27853,1999-08-30T05:54:43.539, 12132
322.37983,-15.07580,     -27.82, 378450.98,  3394186.85,1,0, -10735452.17853,1999-08-30T05:54:43.639, 12132
322.37914,-15.07070,     -35.60, 378460.84,  3394179.75,1,0, -10735452.07852,1999-08-30T05:54:43.739, 12132
322.37844,-15.06560,     -58.75, 378486.12,  3394157.28,2,0, -10735451.97852,1999-08-30T05:54:43.839, 12132
322.37775,-15.06050,     -65.49, 378494.95,  3394151.22,1,0, -10735451.87851,1999-08-30T05:54:43.939, 12132
322.37706,-15.05530,     -66.97, 378498.53,  3394150.42,1,0, -10735451.77851,1999-08-30T05:54:44.039, 12132
322.37637,-15.05020,     -69.94, 378503.61,  3394148.13,2,0, -10735451.67851,1999-08-30T05:54:44.139, 12132
322.37568,-15.04510,    -140.65, 378576.42,  3394078.10,2,0, -10735451.57850,1999-08-30T05:54:44.239, 12132
322.37499,-15.04000,    -113.12, 378551.01,  3394106.31,1,0, -10735451.47850,1999-08-30T05:54:44.339, 12132
322.37430,-15.03490,    -159.61, 378599.59,  3394060.50,2,0, -10735451.37849,1999-08-30T05:54:44.439, 12132
322.37361,-15.02980,    -237.49, 378679.57,  3393983.30,2,0, -10735451.27849,1999-08-30T05:54:44.539, 12132
322.37291,-15.02470,    -334.17, 378778.36,  3393887.29,2,0, -10735451.17849,1999-08-30T05:54:44.639, 12132
322.37222,-15.01950,    -349.39, 378795.69,  3393872.75,1,0, -10735451.07848,1999-08-30T05:54:44.739, 12132
322.37153,-15.01440,    -474.95, 378923.36,  3393747.86,2,0, -10735450.97848,1999-08-30T05:54:44.839, 12132
322.37084,-15.00930,    -613.88, 379064.41,  3393609.60,2,0, -10735450.87848,1999-08-30T05:54:44.939, 12132
322.37015,-15.00420,    -719.28, 379171.93,  3393504.87,2,0, -10735450.77847,1999-08-30T05:54:45.039, 12132
322.36946,-14.99910,    -836.95, 379291.72,  3393387.88,2,0, -10735450.67847,1999-08-30T05:54:45.139, 12132
322.36877,-14.99390,    -927.87, 379384.75,  3393297.63,2,0, -10735450.57847,1999-08-30T05:54:45.239, 12132
322.36808,-14.98880,    -999.12, 379458.11,  3393227.05,2,0, -10735450.47846,1999-08-30T05:54:45.339, 12132
322.36739,-14.98370,    -984.17, 379445.26,  3393242.67,2,0, -10735450.37846,1999-08-30T05:54:45.439, 12132
322.36670,-14.97860,    -895.74, 379358.93,  3393331.78,1,0, -10735450.27845,1999-08-30T05:54:45.539, 12132
322.36601,-14.97350,    -990.64, 379455.95,  3393237.55,2,0, -10735450.17845,1999-08-30T05:54:45.639, 12132
322.36532,-14.96840,   -1198.73, 379666.16,  3393030.13,2,0, -10735450.07845,1999-08-30T05:54:45.739, 12132
322.36463,-14.96320,   -1373.73, 379843.27,  3392855.80,2,0, -10735449.97844,1999-08-30T05:54:45.839, 12132
322.36393,-14.95810,   -1486.66, 379958.31,  3392743.55,2,0, -10735449.87844,1999-08-30T05:54:45.939, 12132
322.36324,-14.95300,   -1589.45, 380063.22,  3392641.43,2,0, -10735449.77844,1999-08-30T05:54:46.039, 12132
322.36255,-14.94790,   -1698.85, 380174.75,  3392532.70,2,0, -10735449.67843,1999-08-30T05:54:46.139, 12132
322.36186,-14.94280,   -1806.12, 380284.13,  3392426.10,2,0, -10735449.57843,1999-08-30T05:54:46.239, 12132
322.36117,-14.93770,   -1868.42, 380348.51,  3392364.48,1,0, -10735449.47842,1999-08-30T05:54:46.339, 12132
322.36048,-14.93250,   -1886.33, 380368.55,  3392347.24,2,0, -10735449.37842,1999-08-30T05:54:46.439, 12132
322.35982,-14.92740,   -1887.85, 380372.18,  3392346.39,1,0, -10735449.27842,1999-08-30T05:54:46.539, 12132
322.35914,-14.92230,   -1871.14, 380357.60,  3392363.76,2,0, -10735449.17841,1999-08-30T05:54:46.639, 12132
322.35846,-14.91720,   -1775.75, 380264.31,  3392459.82,2,0, -10735449.07841,1999-08-30T05:54:46.739, 12132
322.35778,-14.91210,   -1717.14, 380207.83,  3392519.09,2,0, -10735448.97840,1999-08-30T05:54:46.839, 12132
322.35711,-14.90700,   -1722.73, 380215.55,  3392514.17,2,0, -10735448.87840,1999-08-30T05:54:46.939, 12132
322.35643,-14.90190,   -1771.54, 380266.49,  3392466.02,2,0, -10735448.77840,1999-08-30T05:54:47.039, 12132
322.35575,-14.89680,   -1745.89, 380242.97,  3392492.33,2,0, -10735448.67839,1999-08-30T05:54:47.139, 12132
322.35507,-14.89170,   -1691.02, 380190.20,  3392547.87,2,0, -10735448.57839,1999-08-30T05:54:47.239, 12132
322.35440,-14.88660,   -1751.29, 380252.58,  3392488.26,2,0, -10735448.47839,1999-08-30T05:54:47.339, 12132
322.35372,-14.88140,   -1895.47, 380398.88,  3392344.75,2,0, -10735448.37838,1999-08-30T05:54:47.439, 12132
322.35304,-14.87630,   -2073.80, 380579.34,  3392167.08,3,0, -10735448.27838,1999-08-30T05:54:47.539, 12132
322.35236,-14.87120,   -2225.66, 380733.31,  3392015.89,2,0, -10735448.17837,1999-08-30T05:54:47.639, 12132
322.35168,-14.86610,   -2375.27, 380885.06,  3391866.94,2,0, -10735448.07837,1999-08-30T05:54:47.739, 12132
322.35101,-14.86100,   -2492.13, 381004.03,  3391750.75,2,0, -10735447.97837,1999-08-30T05:54:47.839, 12132
322.35033,-14.85590,   -2496.44, 381010.46,  3391747.10,2,0, -10735447.87836,1999-08-30T05:54:47.939, 12132
322.34965,-14.85080,   -2496.24, 381012.38,  3391747.96,2,0, -10735447.77836,1999-08-30T05:54:48.039, 12132
322.34897,-14.84570,   -2508.60, 381026.86,  3391736.27,2,0, -10735447.67836,1999-08-30T05:54:48.139, 12132
322.34829,-14.84050,   -2498.36, 381018.74,  3391747.17,2,0, -10735447.57835,1999-08-30T05:54:48.239, 12132
322.34762,-14.83540,   -2367.97, 380890.47,  3391878.23,2,0, -10735447.47835,1999-08-30T05:54:48.339, 12132
322.34694,-14.83030,   -2271.42, 380796.05,  3391975.44,2,0, -10735447.37834,1999-08-30T05:54:48.439, 12132
322.34626,-14.82520,   -2275.16, 380801.91,  3391972.36,2,0, -10735447.27834,1999-08-30T05:54:48.539, 12132
322.34559,-14.82010,   -2280.02, 380808.91,  3391968.16,2,0, -10735447.17834,1999-08-30T05:54:48.639, 12132
322.34491,-14.81500,   -2203.05, 380734.07,  3392045.78,2,0, -10735447.07833,1999-08-30T05:54:48.739, 12132
322.34423,-14.80990,   -2086.17, 380619.29,  3392163.32,2,0, -10735446.97833,1999-08-30T05:54:48.839, 12132
322.34355,-14.80480,   -1941.15, 380476.43,  3392309.00,2,0, -10735446.87832,1999-08-30T05:54:48.939, 12132
322.34288,-14.79970,   -1782.84, 380320.24,  3392467.96,3,0, -10735446.77832,1999-08-30T05:54:49.039, 12132
322.34220,-14.79460,   -1662.17, 380201.70,  3392589.29,2,0, -10735446.67832,1999-08-30T05:54:49.139, 12132
322.34152,-14.78950,   -1613.42, 380155.07,  3392638.70,2,0, -10735446.57831,1999-08-30T05:54:49.239, 12132
322.34084,-14.78440,   -1513.07, 380056.85,  3392739.70,2,0, -10735446.47831,1999-08-30T05:54:49.339, 12132
322.34017,-14.77930,   -1358.68, 379904.61,  3392894.75,2,0, -10735446.37831,1999-08-30T05:54:49.439, 12132
322.33949,-14.77410,   -1237.00, 379785.05,  3393017.09,1,0, -10735446.27830,1999-08-30T05:54:49.539, 12132
322.33881,-14.76900,   -1204.12, 379754.28,  3393050.63,3,0, -10735446.17830,1999-08-30T05:54:49.639, 12132
322.33813,-14.76390,   -1163.86, 379716.15,  3393091.54,2,0, -10735446.07829,1999-08-30T05:54:49.739, 12132
322.33746,-14.75880,   -1115.95, 379670.37,  3393140.11,2,0, -10735445.97829,1999-08-30T05:54:49.839, 12132
322.33678,-14.75370,   -1080.56, 379637.11,  3393176.16,2,0, -10735445.87829,1999-08-30T05:54:49.939, 12132
322.33610,-14.74860,   -1094.91, 379653.58,  3393162.46,1,0, -10735445.77828,1999-08-30T05:54:50.039, 12132
322.33542,-14.74350,   -1083.08, 379643.88,  3393174.95,2,0, -10735445.67828,1999-08-30T05:54:50.139, 12132
322.33407,-14.73330,    -982.07, 379547.15,  3393277.27,2,0, -10735445.47827,1999-08-30T05:54:50.339, 12132
322.33339,-14.72820,    -898.58, 379465.79,  3393361.42,2,0, -10735445.37827,1999-08-30T05:54:50.439, 12132
322.33270,-14.72300,    -830.11, 379399.45,  3393430.54,2,0, -10735445.27827,1999-08-30T05:54:50.539, 12132
322.33201,-14.71790,    -762.87, 379334.35,  3393498.43,2,0, -10735445.17826,1999-08-30T05:54:50.639, 12132
322.33133,-14.71280,    -676.40, 379250.02,  3393585.55,2,0, -10735445.07826,1999-08-30T05:54:50.739, 12132
322.33064,-14.70770,    -566.59, 379142.32,  3393696.01,2,0, -10735444.97825,1999-08-30T05:54:50.839, 12132
322.32996,-14.70260,    -447.91, 379025.78,  3393815.34,2,0, -10735444.87825,1999-08-30T05:54:50.939, 12132
322.32927,-14.69750,    -332.52, 378912.54,  3393931.38,2,0, -10735444.77825,1999-08-30T05:54:51.039, 12132
322.32859,-14.69240,    -210.08, 378792.24,  3394054.47,2,0, -10735444.67824,1999-08-30T05:54:51.139, 12132
322.32790,-14.68730,    -101.86, 378686.14,  3394163.34,2,0, -10735444.57824,1999-08-30T05:54:51.239, 12132
322.32721,-14.68220,      -0.13, 378586.55,  3394265.72,1,0, -10735444.47823,1999-08-30T05:54:51.339, 12132
322.32653,-14.67710,      30.36, 378558.20,  3394296.86,1,0, -10735444.37823,1999-08-30T05:54:51.439, 12132
322.32584,-14.67200,      32.26, 378558.46,  3394299.40,2,0, -10735444.27823,1999-08-30T05:54:51.539, 12132
322.32516,-14.66680,      34.86, 378557.98,  3394302.65,1,0, -10735444.17822,1999-08-30T05:54:51.639, 12132
322.32447,-14.66170,      43.21, 378551.76,  3394311.65,1,0, -10735444.07822,1999-08-30T05:54:51.739, 12132
322.32378,-14.65660,      72.95, 378524.16,  3394342.04,2,0, -10735443.97822,1999-08-30T05:54:51.839, 12132
